"crash_date","crash_time","borough","zip_code","latitude","longitude","location","on_street_name","off_street_name","cross_street_name","number_of_persons_injured","number_of_persons_killed","number_of_pedestrians_injured","number_of_pedestrians_killed","number_of_cyclist_injured","number_of_cyclist_killed","number_of_motorist_injured","number_of_motorist_killed","contributing_factor_vehicle_1","contributing_factor_vehicle_2","contributing_factor_vehicle_3","contributing_factor_vehicle_4","contributing_factor_vehicle_5","collision_id","vehicle_type_code1","vehicle_type_code2","vehicle_type_code_3","vehicle_type_code_4","vehicle_type_code_5"
"2022-03-26T00:00:00.000","23:00","QUEENS","11420","40.676304","-73.816284","
,  
(40.676304, -73.816284)",,,"115-36    122 STREET","0","0","0","0","0","0","0","0","Alcohol Involvement","Unspecified","Unspecified",,,"4513952","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,
"2022-03-26T00:00:00.000","18:00","BROOKLYN","11207","40.66447","-73.89593","
,  
(40.66447, -73.89593)","GEORGIA AVENUE","LIVONIA AVENUE",,"0","0","0","0","0","0","0","0","Unsafe Speed","Unspecified",,,,"4513827","Sedan","Sedan",,,
"2022-03-23T00:00:00.000","20:40",,,"40.709835","-74.014885","
,  
(40.709835, -74.014885)","WEST STREET",,,"0","0","0","0","0","0","0","0","Unsafe Speed",,,,,"4514285","Station Wagon/Sport Utility Vehicle",,,,
"2022-04-24T00:00:00.000","11:45",,,"40.585342","-73.94157","
,  
(40.585342, -73.94157)","BELT PARKWAY",,,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4521782","Sedan",,,,
"2021-09-11T00:00:00.000","12:01","MANHATTAN","10016","40.746395","-73.9856","
,  
(40.746395, -73.9856)",,,"3         EAST 31 STREET","0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified",,,,"4457012","Station Wagon/Sport Utility Vehicle",,,,
"2021-09-10T00:00:00.000","11:00","BROOKLYN","11230","40.617004","-73.96912","
,  
(40.617004, -73.96912)","OCEAN PARKWAY","AVENUE M",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4457022","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-09-11T00:00:00.000","20:15","MANHATTAN","10013","40.718662","-74.00615","
,  
(40.718662, -74.00615)",,,"116       FRANKLIN STREET","0","0","0","0","0","0","0","0","Unspecified",,,,,"4456987","Station Wagon/Sport Utility Vehicle",,,,
"2021-09-09T00:00:00.000","8:15","BROOKLYN","11238","40.680664","-73.97028","
,  
(40.680664, -73.97028)",,,"590       DEAN STREET","0","0","0","0","0","0","0","0","Backing Unsafely",,,,,"4456970",,,,,
"2021-12-10T00:00:00.000","23:07","BROOKLYN","11233","40.67392","-73.91012","
,  
(40.67392, -73.91012)","BERGEN STREET","EASTERN PARKWAY",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4485574","Sedan",,,,
"2021-12-10T00:00:00.000","21:50",,,"40.806835","-73.924355","
,  
(40.806835, -73.924355)","MAJOR DEEGAN EXPRESSWAY",,,"0","0","0","0","0","0","0","0","Other Vehicular",,,,,"4485894","Station Wagon/Sport Utility Vehicle",,,,
"2021-11-27T00:00:00.000","5:40","BROOKLYN","11234","40.627735","-73.920105","
,  
(40.627735, -73.920105)",,,"1100      EAST 58 STREET","0","0","0","0","0","0","0","0","Unspecified","Unspecified","Unspecified",,,"4485637","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-12-09T00:00:00.000","5:15",,,"0.0000000","0.0000000","
,  
(0.0, 0.0)","ROCKAWAY BOULEVARD","VANWYCK EXPRESSWAY",,"1","0","0","0","0","0","1","0","Traffic Control Disregarded","Traffic Control Disregarded",,,,"4484930","Sedan","Sedan",,,
"2021-12-08T00:00:00.000","12:58","BROOKLYN","11225","40.661263","-73.955765","
,  
(40.661263, -73.955765)",,,"203       LINCOLN ROAD","0","0","0","0","0","0","0","0","Unspecified",,,,,"4484996","Convertible",,,,
"2021-12-08T00:00:00.000","17:50",,,"40.844883","-73.907295","
,  
(40.844883, -73.907295)","CROSS BRONX EXPY",,,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","Unspecified",,,"4484861","Tractor Truck Diesel","Sedan","Pick-up Truck",,
"2021-12-10T00:00:00.000","4:30","QUEENS","11369","40.76104","-73.88162","
,  
(40.76104, -73.88162)",,,"30-27     87 STREET","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4485177","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-12-10T00:00:00.000","21:22",,,"40.669777","-73.9583","
,  
(40.669777, -73.9583)","FRANKLIN AVENUE",,,"1","0","1","0","0","0","0","0","Failure to Yield Right-of-Way",,,,,"4485316","Station Wagon/Sport Utility Vehicle",,,,
"2021-12-10T00:00:00.000","8:30","BRONX","10457","40.839443","-73.90436","
,  
(40.839443, -73.90436)",,,"425       CLAREMONT PARKWAY","0","0","0","0","0","0","0","0","Unsafe Lane Changing","Unspecified",,,,"4485668","Ambulance","Sedan",,,
"2021-12-10T00:00:00.000","12:15","QUEENS","11101","40.75245","-73.94507","
,  
(40.75245, -73.94507)","13 STREET","QUEENS PLAZA SOUTH",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4485385","Station Wagon/Sport Utility Vehicle","Tanker",,,
"2021-12-08T00:00:00.000","14:38","BROOKLYN","11217","40.687748","-73.980125","
,  
(40.687748, -73.980125)",,,"25        FLATBUSH AVENUE","0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified",,,,"4484892","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-12-03T00:00:00.000","13:40",,,"40.87356","-73.81853","
,  
(40.87356, -73.81853)","HUTCHINSON RIVER PARKWAY",,,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","Unspecified",,,"4485246","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Sedan",,
"2021-12-10T00:00:00.000","8:50","BRONX","10455","40.8176","-73.90373","
,  
(40.8176, -73.90373)",,,"800       EAST 156 STREET","1","0","0","0","0","0","1","0","Other Vehicular","Other Vehicular",,,,"4485893","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-12-09T00:00:00.000","19:45","BROOKLYN","11236","40.638428","-73.91275","
,  
(40.638428, -73.91275)","GLENWOOD ROAD","EAST 83 STREET",,"0","0","0","0","0","0","0","0","Unspecified",,,,,"4485586","Sedan",,,,
"2021-12-10T00:00:00.000","16:07","MANHATTAN","10027","40.813885","-73.95211","
,  
(40.813885, -73.95211)",,,"416       WEST 129 STREET","0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4485696","Sedan","AMBULANCE",,,
"2021-12-08T00:00:00.000","6:37",,,,,,"VERRAZANO BRIDGE UPPER",,,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified","Unspecified","Unspecified",,"4485123","Sedan","Sedan","Sedan","Sedan",
"2021-12-10T00:00:00.000","21:20","MANHATTAN","10028","40.77733","-73.95456","
,  
(40.77733, -73.95456)",,,"204       EAST 84 STREET","0","0","0","0","0","0","0","0","Unsafe Speed","Unspecified",,,,"4485914","Station Wagon/Sport Utility Vehicle","Taxi",,,
"2021-12-10T00:00:00.000","23:16",,,"40.713135","-74.00407","
,  
(40.713135, -74.00407)","CHAMBERS STREET",,,"0","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified",,,,"4485304","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-12-09T00:00:00.000","17:21",,,"40.775486","-73.98217","
,  
(40.775486, -73.98217)","BROADWAY",,,"2","0","0","0","0","0","2","0","Driver Inattention/Distraction","Unspecified",,,,"4485055","Taxi","Sedan",,,
"2021-12-09T00:00:00.000","7:30","BROOKLYN","11223","40.591137","-73.97752","
,  
(40.591137, -73.97752)","BOYNTON PLACE","WEST 7 STREET",,"0","0","0","0","0","0","0","0","Unspecified",,,,,"4485539","Sedan",,,,
"2021-11-24T00:00:00.000","23:58",,,"40.865536","-73.92728","
,  
(40.865536, -73.92728)","BROADWAY",,,"1","0","1","0","0","0","0","0","Pedestrian/Bicyclist/Other Pedestrian Error/Confusion",,,,,"4485241",,,,,
"2021-12-09T00:00:00.000","17:00","MANHATTAN","10019","40.76551","-73.97795","
,  
(40.76551, -73.97795)",,,"140       WEST 58 STREET","1","0","0","0","1","0","0","0","Following Too Closely","Unspecified",,,,"4485153","Taxi","Bike",,,
"2021-12-08T00:00:00.000","8:15","BROOKLYN","11230","40.63311","-73.97217","
,  
(40.63311, -73.97217)","OCEAN PARKWAY","18 AVENUE",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","Unspecified",,,"4484897","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,
"2021-09-11T00:00:00.000","2:20",,,"40.823772","-73.87245","
,  
(40.823772, -73.87245)","BRONX RIVER PARKWAY",,,"1","0","0","0","0","0","1","0","Alcohol Involvement","Unspecified",,,,"4456035","Pick-up Truck","Convertible",,,
"2021-07-09T00:00:00.000","12:00",,,"40.84497","-73.90247","
,  
(40.84497, -73.90247)","ITTNER PLACE",,,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified",,,,"4456704","Station Wagon/Sport Utility Vehicle","Box Truck",,,
"2021-09-11T00:00:00.000","15:25",,,,,,"VERRAZANO BRIDGE UPPER",,,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4456122","Sedan","Sedan",,,
"2021-09-10T00:00:00.000","14:50",,,"40.675507","-74.00075","
,  
(40.675507, -74.00075)","BROOKLYN QUEENS EXPRESSWAY",,,"0","0","0","0","0","0","0","0","Unspecified",,,,,"4456919","Box Truck",,,,
"2021-07-01T00:00:00.000","17:45","QUEENS","11691","40.609535","-73.75372","
,  
(40.609535, -73.75372)","BEACH CHANNEL DRIVE","HORTON AVENUE",,"0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified",,,,"4456686","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-07-07T00:00:00.000","13:45","MANHATTAN","10014","40.730446","-74.00431","
,  
(40.730446, -74.00431)","LEROY STREET","BEDFORD STREET",,"0","0","0","0","0","0","0","0","Driver Inexperience",,,,,"4456588","Station Wagon/Sport Utility Vehicle",,,,
"2021-09-11T00:00:00.000","12:00","QUEENS","11432","40.721645","-73.8026","
,  
(40.721645, -73.8026)",,,"80-25     165 STREET","0","0","0","0","0","0","0","0","Unspecified",,,,,"4456879","Station Wagon/Sport Utility Vehicle",,,,
"2021-07-07T00:00:00.000","17:30",,,"40.853477","-73.82622","
,  
(40.853477, -73.82622)","BRUCKNER EXPRESSWAY",,,"0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4456573","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-09-11T00:00:00.000","2:55","QUEENS","11420","40.66901","-73.80265","
,  
(40.66901, -73.80265)","135 PLACE","133 AVENUE",,"0","0","0","0","0","0","0","0","Alcohol Involvement","Unspecified",,,,"4455749","Sedan","Sedan",,,
"2021-09-11T00:00:00.000","17:15","STATEN ISLAND","10310","40.629475","-74.1123","
,  
(40.629475, -74.1123)",,,"694       FOREST AVENUE","1","0","1","0","0","0","0","0","Unspecified",,,,,"4456087","Sedan",,,,
"2021-09-03T00:00:00.000","17:14","BROOKLYN","11231","40.6843","-73.99724","
,  
(40.6843, -73.99724)","CLINTON STREET","DE GRAW STREET",,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified",,,,"4456941","Station Wagon/Sport Utility Vehicle","DL",,,
"2021-07-08T00:00:00.000","12:30",,,"40.767612","-73.950005","
,  
(40.767612, -73.950005)","FDR DRIVE",,,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified",,,,"4456691","Taxi","Pick-up Truck",,,
"2021-08-23T00:00:00.000","11:50",,,"40.80066","-73.9544","
,  
(40.80066, -73.9544)","7 AVENUE",,,"1","0","1","0","0","0","0","0","Driver Inattention/Distraction",,,,,"4456765","Station Wagon/Sport Utility Vehicle",,,,
"2021-09-11T00:00:00.000","21:34","BRONX","10469","40.87645","-73.848175","
,  
(40.87645, -73.848175)","BOSTON ROAD","FENTON AVENUE",,"0","0","0","0","0","0","0","0","Turning Improperly","Unspecified",,,,"4456435","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-09-11T00:00:00.000","11:30","QUEENS","11373","40.737865","-73.876144","
,  
(40.737865, -73.876144)",,,"87-46     52 AVENUE","0","0","0","0","0","0","0","0","Passing or Lane Usage Improper","Unspecified",,,,"4456181","Sedan","Sedan",,,
"2021-09-06T00:00:00.000","10:34",,,"40.764103","-73.93277","
,  
(40.764103, -73.93277)","21 STREET","33 ROAD",,"1","0","0","0","0","0","1","0","Reaction to Uninvolved Vehicle","Unspecified",,,,"4456550","Sedan","Sedan",,,
"2021-07-08T00:00:00.000","15:56",,,"40.66735","-73.76994","
,  
(40.66735, -73.76994)","BELT PARKWAY",,,"1","0","0","0","0","0","1","0","Other Vehicular","Following Too Closely",,,,"4456615","Sedan","Sedan",,,
"2021-07-07T00:00:00.000","23:06",,,"40.824265","-73.95642","
,  
(40.824265, -73.95642)","HENRY HUDSON PARKWAY",,,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified",,,,"4456647","Sedan",,,,
"2021-09-11T00:00:00.000","6:51",,,"40.702045","-73.9156","
,  
(40.702045, -73.9156)","GREENE AVENUE",,,"0","0","0","0","0","0","0","0","Backing Unsafely","Unspecified",,,,"4455820","Sedan","Sedan",,,
"2021-09-07T00:00:00.000","12:30",,,"40.85306","-73.931","
,  
(40.85306, -73.931)","SAINT NICHOLAS AVENUE",,,"1","0","1","0","0","0","0","0","Driver Inattention/Distraction",,,,,"4456845","Sedan",,,,
"2021-09-11T00:00:00.000","4:10","MANHATTAN","10033","0.0000000","0.0000000","
,  
(0.0, 0.0)","WEST 181 STREET","FORT WASHINGTON AVENUE",,"0","0","0","0","0","0","0","0","Unspecified",,,,,"4456191","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-07-08T00:00:00.000","9:25",,,"40.697315","-73.932274","
,  
(40.697315, -73.932274)","BUSHWICK AVENUE",,,"0","0","0","0","0","0","0","0","Turning Improperly","Unspecified",,,,"4456586","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-09-11T00:00:00.000","6:40",,,"40.679344","-73.859535","
,  
(40.679344, -73.859535)","LIBERTY AVENUE",,,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","Unspecified",,,"4456718","Sedan","Sedan",,,
"2021-09-11T00:00:00.000","17:35","QUEENS","11435","40.708923","-73.81877","
,  
(40.708923, -73.81877)",,,"137-65    QUEENS BOULEVARD","0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4456821","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-07-08T00:00:00.000","17:17","STATEN ISLAND","10304","40.60203","-74.09572","
,  
(40.60203, -74.09572)","ROME AVENUE","UPTON STREET",,"1","0","0","0","0","0","1","0","Lost Consciousness","Unspecified",,,,"4456608","Sedan","Sedan",,,
"2021-09-10T00:00:00.000","3:00",,,"40.693787","-73.81173","
,  
(40.693787, -73.81173)","VAN WYCK EXPWY",,,"1","0","0","0","0","0","1","0","Unsafe Speed","Unspecified",,,,"4456531","Station Wagon/Sport Utility Vehicle",,,,
"2021-09-11T00:00:00.000","5:59","BRONX","10459","40.826767","-73.888855","
,  
(40.826767, -73.888855)","EAST 167 STREET","BRYANT AVENUE",,"0","0","0","0","0","0","0","0","Unspecified","Unspecified","Unspecified",,,"4455832","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Sedan",,
"2021-09-09T00:00:00.000","11:39","STATEN ISLAND","10306","40.56692","-74.116234","
,  
(40.56692, -74.116234)","CLAWSON STREET","PRINCETON AVENUE",,"1","0","0","0","0","0","1","0","Passing or Lane Usage Improper","Unspecified",,,,"4456735","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-04-13T00:00:00.000","17:30","QUEENS","11106",,,,"33 st","31ave",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4408019","Sedan","Sedan",,,
"2021-09-11T00:00:00.000","17:40","BROOKLYN","11228","40.623913","-74.00726","
,  
(40.623913, -74.00726)","12 AVENUE","71 STREET",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4456734","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-09-11T00:00:00.000","22:15",,,"40.592422","-73.99508","
,  
(40.592422, -73.99508)","BELT PARKWAY",,,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified",,,,"4455983","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-09-11T00:00:00.000","7:15","BROOKLYN","11207","40.6783","-73.88988","
,  
(40.6783, -73.88988)","FULTON STREET","SCHENCK AVENUE",,"0","0","0","0","0","0","0","0","Unspecified",,,,,"4456323","Sedan",,,,
"2021-09-10T00:00:00.000","17:00","QUEENS","11372","40.748962","-73.89176","
,  
(40.748962, -73.89176)","74 STREET","37 AVENUE",,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4456889","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-07-08T00:00:00.000","11:33","BROOKLYN","11236","40.631508","-73.90506","
,  
(40.631508, -73.90506)",,,"1222      EAST 83 STREET","0","0","0","0","0","0","0","0","Driver Inexperience","Unspecified",,,,"4456679","Sedan","Sedan",,,
"2021-09-11T00:00:00.000","21:48",,,"40.677322","-73.790955","
,  
(40.677322, -73.790955)","SUTPHIN BOULEVARD",,,"0","0","0","0","0","0","0","0","Alcohol Involvement","Unspecified",,,,"4456373","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2022-03-26T00:00:00.000","10:30",,,"40.57666","-73.965836","
,  
(40.57666, -73.965836)","BRIGHTON BEACH AVENUE",,,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified",,,,"4513885","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-09-11T00:00:00.000","19:00",,,"40.804585","-73.94782","
,  
(40.804585, -73.94782)","WEST 120 STREET",,,"1","0","0","0","1","0","0","0","Traffic Control Disregarded","Unspecified",,,,"4456758","Taxi","Bike",,,
"2021-09-11T00:00:00.000","22:23","BRONX","10452","40.832916","-73.92939","
,  
(40.832916, -73.92939)","OGDEN AVENUE","WEST 164 STREET",,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified",,,,"4456498","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-09-11T00:00:00.000","15:00","QUEENS","11428","40.722515","-73.73332","
,  
(40.722515, -73.73332)","222 STREET","93 ROAD",,"1","0","1","0","0","0","0","0","Unspecified",,,,,"4455941","Sedan",,,,
"2021-09-10T00:00:00.000","10:20","QUEENS","11419","40.692127","-73.83484","
,  
(40.692127, -73.83484)","ATLANTIC AVENUE","111 STREET",,"2","0","0","0","0","0","2","0","Failure to Yield Right-of-Way","Unsafe Speed",,,,"4456778","Sedan","Sedan",,,
"2021-09-11T00:00:00.000","0:00","BRONX","10474","40.807537","-73.8798","
,  
(40.807537, -73.8798)","HALLECK STREET","VIELE AVENUE",,"0","0","0","0","0","0","0","0","Traffic Control Disregarded","Unspecified",,,,"4455883","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-07-06T00:00:00.000","15:01","BRONX","10467","40.878128","-73.86944","
,  
(40.878128, -73.86944)","BRONX BOULEVARD","EAST GUN HILL ROAD",,"0","0","0","0","0","0","0","0","Other Vehicular",,,,,"4456627","Station Wagon/Sport Utility Vehicle",,,,
"2021-07-09T00:00:00.000","4:00",,,"40.75777","-73.854164","
,  
(40.75777, -73.854164)","GRAND CENTRAL PKWY",,,"0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4456640","Sedan","Sedan",,,
"2021-09-10T00:00:00.000","8:45","BROOKLYN","11212","40.6569","-73.907486","
,  
(40.6569, -73.907486)",,,"940       ROCKAWAY AVENUE","0","0","0","0","0","0","0","0","Unspecified","Unspecified",,,,"4456812","Sedan","Bus",,,
"2021-09-11T00:00:00.000","11:51",,,"40.845024","-73.92632","
,  
(40.845024, -73.92632)","CROSS BRONX EXPY",,,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified",,,,"4455924","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-09-11T00:00:00.000","18:50","BRONX","10459","40.817795","-73.89319","
,  
(40.817795, -73.89319)","BRUCKNER BOULEVARD","TIFFANY STREET",,"1","0","0","0","0","0","1","0","Unspecified","Unspecified",,,,"4455894","Station Wagon/Sport Utility Vehicle","Refrigerated Van",,,
"2021-07-02T00:00:00.000","7:10",,,"40.81915","-73.93062","
,  
(40.81915, -73.93062)","MAJOR DEEGAN EXPRESSWAY",,,"1","0","0","0","0","0","1","0","Driver Inexperience","Unspecified",,,,"4456596","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-09-06T00:00:00.000","13:26","STATEN ISLAND","10314","40.591778","-74.12734","
,  
(40.591778, -74.12734)",,,"1466      MANOR ROAD","0","0","0","0","0","0","0","0","Backing Unsafely","Unspecified",,,,"4456742","Sedan",,,,
"2021-09-11T00:00:00.000","5:30","QUEENS","11101","40.753994","-73.94244","
,  
(40.753994, -73.94244)","21 STREET","41 AVENUE",,"1","0","0","0","0","0","1","0","Following Too Closely","Unspecified",,,,"4455969","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-09-11T00:00:00.000","12:55","MANHATTAN","10012","40.724846","-73.999","
,  
(40.724846, -73.999)",,,"101       PRINCE STREET","1","0","0","0","1","0","0","0","Passing or Lane Usage Improper","Other Vehicular",,,,"4455841","Station Wagon/Sport Utility Vehicle","Bike",,,
"2021-09-11T00:00:00.000","14:00",,,,,,"CROSS BRONX EXPY RAMP",,,"2","0","0","0","0","0","2","0","Following Too Closely","Unspecified",,,,"4456497","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-07-09T00:00:00.000","12:30",,,"40.822933","-73.93813","
,  
(40.822933, -73.93813)","WEST 147 STREET",,,"0","0","0","0","0","0","0","0","Other Vehicular","Other Vehicular",,,,"4456711","Box Truck","Sedan",,,
"2021-09-11T00:00:00.000","13:00",,,"40.680477","-73.951164","
,  
(40.680477, -73.951164)","FULTON STREET",,,"1","0","0","0","0","0","0","0","Driver Inattention/Distraction","Driver Inattention/Distraction",,,,"4456154","Sedan","E-Scooter",,,
"2021-09-11T00:00:00.000","15:00","BROOKLYN","11203","40.648243","-73.929","
,  
(40.648243, -73.929)","TILDEN AVENUE","EAST 51 STREET",,"0","0","0","0","0","0","0","0","Backing Unsafely","Unspecified",,,,"4456204","Sedan","Sedan",,,
"2021-07-08T00:00:00.000","15:30","BROOKLYN","11236","40.64366","-73.90067","
,  
(40.64366, -73.90067)","ROCKAWAY PARKWAY","FLATLANDS AVENUE",,"1","0","1","0","0","0","0","0","Driver Inattention/Distraction",,,,,"4456683","Sedan",,,,
"2021-07-09T00:00:00.000","11:15",,,"40.6843","-73.94121","
,  
(40.6843, -73.94121)","JEFFERSON AVENUE",,,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified",,,,"4456696","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-09-02T00:00:00.000","10:45",,,"40.602425","-74.091354","
,  
(40.602425, -74.091354)","TARGEE STREET",,,"1","0","0","0","0","0","1","0","Lost Consciousness","Unspecified",,,,"4456521","Sedan","Sedan",,,
"2021-09-07T00:00:00.000","17:35","BROOKLYN","11225","40.662037","-73.95077","
,  
(40.662037, -73.95077)",,,"1065      NOSTRAND AVENUE","1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Driver Inattention/Distraction","Unspecified","Unspecified",,"4456865","Flat Bed","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle","Sedan",
"2021-09-11T00:00:00.000","19:08","BROOKLYN","11217","40.68164","-73.98568","
,  
(40.68164, -73.98568)","NEVINS STREET","BUTLER STREET",,"0","0","0","0","0","0","0","0","Following Too Closely","Unspecified",,,,"4456389","Taxi","Station Wagon/Sport Utility Vehicle",,,
"2021-09-11T00:00:00.000","10:25","MANHATTAN","10128","40.781315","-73.94614","
,  
(40.781315, -73.94614)","1 AVENUE","EAST 93 STREET",,"0","0","0","0","0","0","0","0","Backing Unsafely",,,,,"4456512","Station Wagon/Sport Utility Vehicle",,,,
"2021-09-11T00:00:00.000","14:00",,,"40.74498","-73.89325","
,  
(40.74498, -73.89325)","72 STREET","41 AVENUE",,"0","0","0","0","0","0","0","0","Unspecified",,,,,"4455860","Station Wagon/Sport Utility Vehicle",,,,
"2021-08-29T00:00:00.000","0:12",,,"40.6117","-74.13918","
,  
(40.6117, -74.13918)","VICTORY BOULEVARD","HARVEY AVENUE",,"1","0","0","0","0","0","1","0","Driver Inattention/Distraction","Unspecified",,,,"4456782","Motorcycle","Station Wagon/Sport Utility Vehicle",,,
"2021-09-11T00:00:00.000","23:48","BROOKLYN","11234","40.616295","-73.92991","
,  
(40.616295, -73.92991)","FLATBUSH AVENUE","AVENUE O",,"0","0","0","0","0","0","0","0","Unsafe Speed","Passing or Lane Usage Improper",,,,"4455949","Station Wagon/Sport Utility Vehicle","Sedan",,,
"2021-09-11T00:00:00.000","1:45","QUEENS","11356","40.78322","-73.84586","
,  
(40.78322, -73.84586)","18 AVENUE","COLLEGE POINT BOULEVARD",,"0","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified",,,,"4456097","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",,,
"2021-07-08T00:00:00.000","17:13","BRONX","10469","40.87122","-73.83709","
,  
(40.87122, -73.83709)",,,"1851      ADEE AVENUE","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4456623","Sedan",,,,
"2021-09-09T00:00:00.000","11:39","QUEENS","11416","40.680077","-73.852684","
,  
(40.680077, -73.852684)","86 STREET","103 AVENUE",,"0","0","0","0","0","0","0","0","Failure to Yield Right-of-Way","Unspecified",,,,"4456775","Sedan","Station Wagon/Sport Utility Vehicle",,,
"2021-07-06T00:00:00.000","19:00","BRONX","10457","40.843384","-73.88987","
,  
(40.843384, -73.88987)",,,"1908      PROSPECT AVENUE","0","0","0","0","0","0","0","0","Driver Inattention/Distraction","Unspecified",,,,"4456664","Sedan",,,,
"2021-09-11T00:00:00.000","17:19",,,"40.680023","-73.794624","
,  
(40.680023, -73.794624)","146 STREET",,,"0","0","0","0","0","0","0","0","Passing Too Closely","Unspecified","Unspecified",,,"4456370","Sedan","Sedan","Station Wagon/Sport Utility Vehicle",,
"2021-07-06T00:00:00.000","18:00","BROOKLYN","11222","40.72937","-73.955444","
,  
(40.72937, -73.955444)",,,"133       MILTON STREET","0","0","0","0","0","0","0","0","Obstruction/Debris",,,,,"4456567","Sedan",,,,
"2021-07-05T00:00:00.000","17:20","BROOKLYN","11208","40.683754","-73.88565","
,  
(40.683754, -73.88565)","ELTON STREET","JAMAICA AVENUE",,"0","0","0","0","0","0","0","0","Driver Inexperience",,,,,"4456628","E-Bike",,,,
